"Fiscal Year",Employer,"Initial Approval","Initial Denial","Continuing Approval","Continuing Denial",NAICS,"Tax ID",State,City,ZIP
2022,"LUCAS SYSTEMS INC",0,0,1,0,54,0771,PA,WEXFORD,15090
2022,"LUCENT SYSTEMS INC",1,0,0,0,54,3107,TX,PLANO,75024
2022,"LUCEY CORP DBA LM GLOBAL PARTNERS",0,0,1,0,54,4763,FL,"SAINT PETERSBURG",33713
2022,"LUCI CREATIVE LLC",0,0,1,0,54,3199,IL,LINCOLNWOOD,60712
2022,"LUCID ENERGY GROUP II HOLDINGS LLC",1,0,0,0,21,6169,TX,DALLAS,75201
2022,"LUCID GROUP USA INC",0,0,3,0,44,4921,CA,NEWARK,94560
2022,"LUCID GROUP USA INC",1,0,0,0,33,4921,CA,NEWARK,94560
2022,"LUCID HOLDINGS LLC",0,0,2,0,54,8992,LA,"NEW ORLEANS",70130
2022,"LUCID INFOSYSTEMS LLC",1,0,0,0,54,3300,CA,"SANTA CLARA",95051
2022,"LUCID MGMT AND CAPITAL PARTNERS LP",0,0,1,0,52,7149,NY,"NEW YORK",10017
2022,"LUCID TECHNOLOGIES INC",0,0,5,0,54,8207,TX,IRVING,75063
2022,"LUCID USA INC",0,0,1,0,44,8465,CA,NEWARK,94560
2022,"LUCID USA INC",12,0,41,1,33,8465,CA,NEWARK,94560
2022,"LUCK STONE CORPORATION DBA LUCK CO",0,0,1,0,21,0628,VA,"MANAKIN SABOT",23103
2022,"LUCKEYS MANAGEMENT",0,0,1,0,72,4901,FL,"FORT LAUDERDALE",33301
2022,"LUELLA GROUP LLC",1,0,0,0,44,8938,NJ,RAHWAY,07065
2022,"LUFKIN US ACQUISITION COMPANY",0,0,1,0,33,9022,TX,"MISSOURI CITY",77489
2022,"LULA LLC",0,0,1,0,81,3480,KS,"OVERLAND PARK",66213
2022,"LULA WESTFIELD LLC",0,0,1,0,31,3056,LA,PAINCOURTVILLE,70391
2022,"LULULEMON USA INC",0,0,9,0,44,0494,WA,SEATTLE,98101
2022,"LUMA FINANCIAL TECHNOLOGIES LLC",1,0,0,0,52,7545,OH,CINCINNATI,45202
2022,"LUMA HEALTH INC",1,0,0,0,54,0012,CA,"SAN MATEO",94401
2022,"LUMBER LIQUIDATORS",0,0,1,0,42,9199,VA,RICHMOND,23230
2022,"LUMEL TECHNOLOGIES INC SUCCESSOR I",0,0,1,0,51,2305,TX,PLANO,75093
2022,"LUMEN TECHNOLOGIES SERVICE GROUP L",0,0,2,0,51,2917,LA,MONROE,71203
2022,"LUMENDATA INC",0,0,1,0,54,3689,CA,"SAN JOSE",95113
2022,"LUMENTUM OPERATIONS LLC",1,0,2,0,54,4837,CA,"SAN JOSE",95131
2022,"LUMESIS INC",0,0,3,0,54,6435,CT,STAMFORD,06901
2022,"LUMEVITY LLC",0,0,2,0,99,4274,PA,PITTSBURGH,15222
2022,"LUMINAR TECHNOLOGIES INC",0,0,6,0,54,5924,FL,ORLANDO,32826
2022,"LUMINARY CLOUD INC",0,0,2,0,51,7931,CA,"REDWOOD CITY",94063
2022,"LUMINEX CORPORATION",1,0,1,0,54,7608,TX,AUSTIN,78727
2022,"LUMIUM DESIGN INC",2,0,0,0,54,1538,CA,"SAN JOSE",95129
2022,"LUMMUS TECHNOLOGY LLC",0,0,1,0,54,9425,NJ,BLOOMFIELD,07003
2022,"LUMMUS TECHNOLOGY LLC",2,0,0,0,54,9425,TX,HOUSTON,77086
2022,"LUMOS APP INC",0,0,1,0,54,8666,CA,STANFORD,94305
2022,"LUNAR ENERGY INC",0,0,3,0,33,8737,CA,"MOUNTAIN VIEW",94043
2022,"LUNDIN PLLC",0,0,1,0,54,5894,NY,"NEW YORK",10174
2022,"LUNDQUIST INST FOR BIOMEDICAL INNO",1,0,0,0,54,8184,CA,TORRANCE,90502
2022,"LUO CPA PLLC",0,0,1,0,99,9865,NY,"NEW YORK",10001
2022,"LUPIN INC",0,0,1,0,42,4814,MD,BALTIMORE,21202
2022,"LUPIN PHARMACEUTICALS INC",0,0,2,0,42,4598,MD,BALTIMORE,21202
2022,"LUPIN PHARMACEUTICALS INC",0,0,1,0,42,4598,NJ,SOMERSET,08873
2022,"LUPIN RESEARCH INC",0,0,1,0,32,0331,FL,"CORAL SPRINGS",33065
2022,"LUPIN RESEARCH INC",0,0,1,0,32,0331,MD,BALTIMORE,21202
2022,"LURIE LLP",0,0,1,0,54,1734,MN,MINNEAPOLIS,55405
2022,"LURN INC",0,0,1,0,61,1912,MD,ROCKVILLE,20850
2022,"LUSSOTECH LLC",1,0,3,0,54,4964,VA,STERLING,20164
2022,"LUSTER NATIONAL INC.",1,0,0,0,54,0418,CA,"MILL VALLEY",94941
2022,"LUTHERAN HOSPITAL ASSOCIATTION OF",3,0,0,0,62,5530,CO,ALAMOSA,81101
2022,"LUTRON ELECTRONICS CO INC",2,0,3,0,33,9902,PA,COOPERSBURG,18036
2022,"LUX RESEARCH INC",0,0,1,0,54,1219,MA,BOSTON,02110
2022,"LUXIMA TECHNOLOGY LLC",1,0,0,0,33,7245,CA,PASADENA,91107
2022,"LUXOFT USA INC",0,0,5,0,54,2613,NY,"NEW YORK",10020
2022,"LUXOTTICA OF AMERICA INC",0,0,1,0,44,9854,OH,MASON,45040
2022,"LUXOTTICA OF AMERICA INC",0,0,6,0,33,9854,OH,MASON,45040
2022,"LUXSHARE ICT INC",1,0,0,0,54,2814,CA,MILPITAS,95035
2022,"LUXVUE LTD DBA TRU ARCHITECTURAL",0,0,1,0,99,1318,CA,HAWTHORNE,90250
2022,"LUZON TECHNOLOGIES INC",1,0,1,0,54,7524,VA,FAIRFAX,22030
2022,"LVM CAPITAL MANAGEMENT LTD",1,0,0,0,52,3532,MI,PORTAGE,49024
2022,"LVTLABS LLC",1,0,0,0,54,2399,GA,ALPHARETTA,30004
2022,"LX HAUSYS AMERICA INC",1,0,0,0,54,5551,GA,ATLANTA,30339
2022,"LXL ENTERPRISES LLC",0,0,1,0,44,3869,NY,"NEW YORK",10036
2022,"LYCEE FRANCAIS DE NY",1,0,0,0,61,0710,NY,"NEW YORK",10021
2022,"LYELL IMMUNOPHARMA INC",0,0,1,0,32,0510,CA,"SOUTH SAN FRANCISCO",94080
2022,"LYELL IMMUNOPHARMA INC",0,0,1,0,54,0510,CA,"SOUTH SAN FRANCISCO",94080
2022,"LYFT INC",3,0,34,1,54,9830,CA,"SAN FRANCISCO",94107
2022,"LYLES DIVERSIFIED INC",0,0,1,0,23,0189,CA,FRESNO,93711
2022,"LYNDEN INCORPORATED",0,0,1,0,54,9184,WA,SEATTLE,98188
2022,"LYNDRA THERAPEUTICS INC",1,0,2,0,32,7157,MA,WATERTOWN,02472
2022,"LYNX INVESTMENT ADVISORY LLC",1,0,0,0,54,7955,DC,WASHINGTON,20036
2022,"LYNXTECH GROUP LLC",1,0,2,0,54,7071,VA,HERNDON,20170
2022,"LYONDELL CHEMICAL COMPANY",0,0,1,0,32,0558,TX,HOUSTON,77010
2022,"LYRA HEALTH INC",0,0,1,0,51,5915,CA,BURLINGAME,94010
2022,"LYS GLOBAL TECHNOLOGY LLC",0,0,1,0,54,0340,CT,AVON,06001
2022,"LYTEN INC",1,0,0,0,54,0990,CA,"SAN JOSE",95134
2022,"LYTLE PEDIATRIC DENTISTRY DBA TOTS",0,0,1,0,62,8435,TX,LYTLE,78052
2022,"LYTX INC",0,0,7,1,51,4096,CA,"SAN DIEGO",92121
2022,"LYVE TECH LLC",4,0,2,0,54,2628,OH,"WEST CHESTER",45069
2022,"M A MORTENSON COMPANY",2,0,5,0,23,0923,MN,MINNEAPOLIS,55422
2022,"M ARTHUR GENSLER JR & ASSOCIATES I",2,0,9,0,54,3305,CA,OAKLAND,94612
2022,"M DANCE SQUARE LLC",1,0,0,0,61,3541,TX,HOUSTON,77036
2022,"M GROUP STRATEGIC COMMUNICATIONS",0,0,1,0,54,9238,NY,"NEW YORK",10013
2022,"M I INDUSTRIES INC D/B/A INSTINCT",0,0,1,0,31,0799,MO,"SAINT LOUIS",63146
2022,"M J FOLEY COMPANY",0,0,1,0,42,2381,MI,"NEW BALTIMORE",48047
2022,"M MOSER ASSOCIATES LLC",0,0,1,0,54,1601,CA,"SAN FRANCISCO",94104
2022,"M OCONNOR CONTRACTING",0,0,1,0,23,7465,MA,ROSLINDALE,02131
2022,"M R INDUSTRIAL INC",0,1,0,0,99,4724,MA,KINGSTON,02364
2022,"M T BANK",0,0,22,0,52,8020,NY,BUFFALO,14203
2022,"M&K CPAS PLLC",0,0,1,0,54,4313,TX,HOUSTON,77060
2022,"M&N DENTAL CARE PLLC",0,0,1,0,62,6455,CT,TORRINGTON,06790
2022,"M&R CONSULTANTS CORPORATION",1,0,1,0,54,2890,MA,BILLERICA,01821
2022,"M/A/R/C INC DBA TARGETBASE",0,0,2,0,54,1525,TX,IRVING,75063
2022,"M2 RESOURCES INC DBA BLUESTAR TECH",0,0,1,1,54,9328,NJ,VOORHEES,08043
2022,"M2E LLC",0,0,1,0,54,7907,FL,MIAMI,33143
2022,"M2S INC",0,0,1,0,51,8513,NH,"WEST LEBANON",03784
2022,"M3BI LLC",2,0,5,0,54,6003,AZ,SCOTTSDALE,85255
2022,"M3BI LLC",0,0,1,0,54,6003,AZ,SCOTTSDALE,85256
2022,"M3TEK SYSTEMS INC",1,0,0,0,54,3485,TX,"SUGAR LAND",77479
2022,"M9 CONSULTING INC",1,0,7,0,54,4382,TX,"CEDAR PARK",78613
2022,"MA COLLEGE OF LIBERAL ARTS",0,0,1,0,61,0810,MA,"NORTH ADAMS",01247
2022,"MA LABORATORIES INC",1,0,1,0,42,9650,CA,"SAN JOSE",95132
2022,"MAANTIC INC",0,0,9,0,54,9636,CA,SUNNYVALE,94086
2022,"MAARGA SYSTEMS INC",0,0,1,0,54,6472,NJ,ISELIN,08830
2022,"MAATUKA AL-HEET EMKES LLC",1,0,0,0,54,7205,IL,CHAMPAIGN,61820
2022,"MAAYEE INC",1,0,1,0,54,7762,GA,SUWANEE,30024
2022,"MACALESTER COLLEGE",0,0,1,0,61,3962,MN,"SAINT PAUL",55105
2022,"MACHAON DIAGNOSTICS INC",1,0,0,0,62,3808,CA,OAKLAND,94609
2022,"MACHFU INC",0,0,1,0,33,6201,MD,ROCKVILLE,20850
2022,"MACHINE INTELLIGENCE TECHNOLOGIES",3,1,0,0,54,9643,NE,MCCOOK,69001
2022,"MACHINE LEARNING TECHNOLOGIES LLC",6,0,1,0,54,4054,NE,"GRAND ISLAND",68801
2022,"MACK ENERGY CORPORATION",1,0,0,0,21,1433,NM,ARTESIA,88210
2022,"MACK TRUCKS INC",1,0,2,0,33,2040,NC,GREENSBORO,27409
2022,"MACK TRUCKS INC",0,0,1,0,33,2040,PA,MACUNGIE,18062
2022,"MACKENZIE INVESTMENTS CORPORATION",0,0,1,0,52,5719,MA,BOSTON,02110
2022,"MACLACHLAN CORNELIUS & FILONI INC",0,0,1,0,54,0966,PA,PITTSBURGH,15219
2022,"MACONIT INC",0,0,1,0,99,4560,VA,RICHMOND,23225
2022,"MACOUPIN COUNTY PUBLIC HEALTH DEPT",2,0,0,0,92,1351,IL,CARLINVILLE,62626
2022,"MACQUARIE AMERICA SERVICES INC",1,0,1,0,52,1444,NY,"NEW YORK",10019
2022,"MACQUARIE GLOBAL SERVICES USA LLC",1,0,2,0,52,8628,NY,"NEW YORK",10019
2022,"MACQUARIE HOLDINGS USA INC",0,0,3,0,52,9912,NY,"NEW YORK",10019
2022,"MACQUEEN EQUIPMENT LLC",0,0,1,0,99,5185,IL,AURORA,60505
2022,"MACRO CONSULTANTS LLC",1,0,0,0,54,6492,NY,"NEW YORK",10018
2022,"MACROGENICS INC",0,0,1,0,99,1613,MD,ROCKVILLE,20850
2022,"MACROSOFT INC",1,0,1,0,54,0043,NJ,PARSIPPANY,07054
2022,"MACROXSTUDIO INC",1,0,0,0,51,5801,MA,WINCHESTER,01890
2022,"MACYS COM LLC",0,0,2,0,45,2948,GA,DULUTH,30097
2022,"MACYS CORPORATE SERVICES INC",0,0,1,0,99,7941,GA,DULUTH,30097
2022,"MACYS SYSTEMS AND TECHNOLOGY INC",1,0,13,0,45,9869,GA,DULUTH,30097
2022,"MACYS SYSTEMS AND TECHNOLOGY INC",1,0,2,0,45,9869,GA,"JOHNS CREEK",30097
2022,"MAD OFFICE LIMITED D/B/A MAD ARCHI",1,0,0,0,54,2582,CA,"SANTA MONICA",90404
2022,"MADAKET INC",0,0,1,0,51,2441,MA,CAMBRIDGE,02238
2022,"MADERA COMMUNITY HOSPITAL",0,0,1,0,62,9117,CA,MADERA,93637
2022,"MADIBA INC",1,0,1,0,54,4852,CA,IRVINE,92618
2022,"MADISON PARK GROUP LLC",0,0,1,0,52,5673,NY,"NEW YORK",10016
2022,"MADRIGAL PHARMACEUTICALS INC",0,0,1,0,32,8648,PA,CONSHOHOCKEN,19428
2022,"MAESTRO FOOD CO DBA TOVALA",0,0,1,0,72,1855,IL,CHICAGO,60607
2022,"MAESTRO SOCCER LLC",0,0,3,0,61,4309,NJ,WESTFIELD,07090
2022,"MAESTRO TECHNOLOGIES INC",0,0,3,0,54,3091,NJ,TRENTON,08608
2022,"MAG AEROSPACE INDUSTRIES LLC",0,0,1,0,33,2085,CA,CARSON,90746
2022,"MAGANTI GROUP LLC",0,0,1,0,54,1725,CT,NAUGATUCK,06770
2022,"MAGANTI IT RESOURCES LLC",1,1,3,0,54,1541,CT,NAUGATUCK,06770
2022,"MAGELLAN HEALTH INC",0,0,5,0,52,6937,AZ,SCOTTSDALE,85251
2022,"MAGENTA THERAPEUTICS INC",0,0,1,0,99,4163,MA,CAMBRIDGE,02139
2022,"MAGIC LABS INC",1,0,1,0,51,7972,CA,"SAN BRUNO",94066
2022,"MAGIC LEAP INC",1,0,10,0,54,3237,FL,"FORT LAUDERDALE",33322
2022,"MAGIC LEAP INC",2,0,0,0,54,3237,FL,PLANTATION,33322
2022,"MAGIC LIFESCIENCE INC",1,0,0,0,99,6175,CA,"LOS ANGELES",90048
2022,"MAGIC VAPOR LLC",0,0,1,0,45,0191,AR,ROGERS,72758
2022,"MAGMA CAPITAL FUNDS LLC",1,0,0,0,52,0805,IL,CHICAGO,60606
2022,"MAGNA ELECTRONICS INC",0,0,4,0,54,2576,MI,"AUBURN HILLS",48326
2022,"MAGNA ELECTRONICS INC",3,0,19,0,33,2576,MI,"AUBURN HILLS",48326
2022,"MAGNA EXTERIORS AMERICA HOLDINGS I",1,0,1,0,33,6197,MI,TROY,48098
2022,"MAGNA MARKETING LLC",1,0,0,0,54,4969,NY,BROOKLYN,11201
2022,"MAGNA POWERTRAIN OF AMERICA INC",0,0,2,0,33,8421,MI,TROY,48083
2022,"MAGNIFINTECH INC",0,1,0,0,54,7893,NY,"NEW YORK",10018
2022,"MAGNITE INC FKA THE RUBICON PROJEC",0,0,1,0,54,1738,CA,"LOS ANGELES",90045
2022,"MAGNITUDE LIGHTING CONVERTERS INC",1,0,0,0,23,9890,CA,TUSTIN,92780
2022,"MAGNITUDE SOFTWARE INC",0,0,1,0,54,0290,TX,AUSTIN,78701
2022,"MAGNOLIA CAPITAL MANAGEMENT CO INC",0,0,1,0,52,4920,IL,CHICAGO,60606
2022,"MAGNUM EQUITY HOLDING INC",1,0,0,0,54,6401,TX,DALLAS,75234
2022,"MAGNUM OPUS IT INC",1,0,2,0,54,6523,GA,ATLANTA,30350
2022,"MAGNUM PRODUCING LP",0,0,2,0,21,2266,TX,"CORPUS CHRISTI",78401
2022,"MAGNUSON PRODUCTS LLC",0,0,1,0,33,3014,CA,VENTURA,93003
2022,"MAGNUSSON KLEMENCIC ASSOCIATES INC",2,0,5,0,54,1758,WA,SEATTLE,98101
2022,"MAGOOSH INC",0,0,1,0,54,5532,CA,"SAN FRANCISCO",94104
2022,"MAGRIS TALC USA INC",0,0,1,0,21,2985,MT,"THREE FORKS",59752
2022,"MAGTECH CONSULTING AND SOLUTIONS",9,0,5,0,54,8739,NJ,MANVILLE,08835
2022,"MAHANTECH CORPORATION",0,0,3,0,54,5567,WV,CHARLESTON,25301
2022,"MAHARAM FABRIC CORPORATION",0,0,1,0,42,8830,NY,YAPHANK,11980
2022,"MAHARISHI INTERNATIONAL UNIVERSITY",1,0,1,0,61,5493,IA,FAIRFIELD,52557
2022,"MAHARISHI INTERNATIONAL UNIVERSITY",3,1,1,0,61,5498,IA,FAIRFIELD,52557
2022,"MAHASKA COUNTY HOSP D/B/A MAHASKA",2,0,0,0,62,8099,IA,OSKALOOSA,52577
2022,"MAHAUGHA LLC",1,0,0,0,54,7683,NJ,CRANBURY,08512
2022,"MAHAUGHA LLC",8,0,1,0,54,7683,NJ,CRANBURY,08512
2022,"MAHER DUESSEL",0,0,1,0,54,2758,PA,PITTSBURGH,15212
2022,"MAHINDRA INTEGRATED BUS SOLUTIONS",0,0,1,0,54,1237,MI,"AUBURN HILLS",48326
2022,"MAHLE BEHR USA INC",0,0,1,0,33,9284,MI,TROY,48083
2022,"MAHLE INDUSTRIES INCORPORATED",1,0,0,0,33,1334,MI,"FARMINGTON HILLS",48335
2022,"MAHONEYS ROCKY LEDGE LLC",0,0,1,0,44,1829,MA,WINCHESTER,01890
2022,"MAHONEYS ROCKY LEDGE LLC",0,1,0,0,11,1829,MA,WINCHESTER,01890
2022,"MAIDEN CENTURY INC",0,0,1,0,51,8398,NY,"NEW YORK",10024
2022,"MAILGUN TECHNOLOGIES INC",0,0,1,0,51,1296,TX,"SAN ANTONIO",78205
2022,"MAIMONIDES MEDICAL CENTER",2,0,4,0,62,5081,NY,BROOKLYN,11219
2022,"MAIN ST CHEMISTS INC DBA E MAIN PH",0,0,1,0,44,2023,CT,WATERBURY,06705
2022,MAINEHEALTH,0,0,1,0,62,8552,ME,PORTLAND,04102
2022,"MAINFRAME GROUP INC D/B/A HIFI FIN",1,0,0,0,51,6794,UT,LEHI,84043
2022,"MAINFREIGHT INC",1,0,1,0,48,5717,CA,CARSON,90746
2022,"MAINSPRING ENERGY INC",0,0,1,0,33,0529,CA,"MENLO PARK",94025
2022,"MAINSPRING ENERGY INC",1,0,0,0,54,0529,CA,"MENLO PARK",94025
2022,"MAINSPRING LINDEN ACQUISITION LLC",0,0,1,0,33,2029,OH,"CUYAHOGA FALLS",44223
2022,"MAISONETTE INC",0,0,1,0,45,4633,NY,BROOKLYN,11201
2022,MAJESCO,1,0,3,0,54,9142,NJ,MORRISTOWN,07960
2022,"MAJESCO SOFTWARE AND SOLUTIONS INC",0,0,6,0,54,3383,NJ,MORRISTOWN,07960
2022,"MAJESTIC IT SERVICES INC",1,0,4,0,54,3561,FL,"BOCA RATON",33487
2022,"MAK IMAGING SOLUTIONS INC",1,0,0,0,54,4720,IL,WOODSTOCK,60098
2022,"MAK IT INC",1,0,0,0,54,2199,NY,HICKSVILLE,11801
2022,"MAK TECHNOLOGIES LLC",3,0,0,0,54,7134,OH,SPRINGBORO,45066
2022,"MAKO STEEL LP",0,0,1,0,23,3001,CA,CARLSBAD,92008
2022,"MAKRO TECHNOLOGIES INC",0,0,2,0,54,8554,NJ,PRINCETON,08540
2022,"MAKS ENGINEERS PC",0,0,1,0,54,3578,NJ,"HAMILTON TOWNSHIP",08619
2022,"MAKS ENGINEERS PC",1,0,0,0,54,3578,NJ,TRENTON,08619
2022,"MALDONADO BURKETT LLP",0,0,1,0,54,6339,TX,AUSTIN,78745
2022,"MALIBU ENTERTAINMENT INC",0,0,1,0,71,8861,CA,"SAN FRANCISCO",94103
2022,"MALLA SYSTEMS INC DBA EFULGENT",2,0,0,0,54,8894,AZ,GLENDALE,85308
2022,"MALLEY DESIGN LLC",0,0,1,0,54,0232,MN,MINNEAPOLIS,55413
2022,"MALNORY MCNEAL & COMPANY PC",0,0,1,0,54,0320,TX,DALLAS,75205
2022,"MALWAREBYTES INC",0,0,2,0,51,4858,CA,"SANTA CLARA",95054
2022,"MAMMAL LLC",1,0,0,0,51,3019,CA,HOLLYWOOD,90028
2022,"MAMMOTH BIOSCIENCES INC",0,0,1,0,99,9487,CA,BRISBANE,94005
2022,"MAN INVESTMENTS USA HOLDINGS INC",0,0,1,0,52,3332,NY,"NEW YORK",10018
2022,"MANAGED HEALTH CARE ASSOCIATES INC",1,0,1,0,54,3187,NJ,"FLORHAM PARK",07932
2022,"MANAGED MARKETS INSIGHT & TECH LLC",0,0,3,0,51,3658,PA,MORRISVILLE,19067
2022,"MANAGED MARKETS INSIGHT & TECH LLC",0,0,1,0,51,3658,PA,YARDLEY,19067
2022,"MANAGEMENT HEALTHCARE SOLUTIONS IN",0,0,1,0,54,2971,FL,TAMPA,33610
2022,"MANAGEMENT SCIENCE ASSOCIATES INC",0,0,3,0,54,6415,PA,PITTSBURGH,15206
2022,"MANASI INFORMATION TECHNOLOGIES IN",2,0,2,0,54,1193,NJ,CRANBURY,08512
2022,"MANCHAC TECHNOLOGIES LLC",0,0,1,0,54,9711,LA,ALEXANDRIA,71301
2022,"MANDA DEVELOPERS & BUILDERS PVT LT",1,0,0,0,23,7854,TX,KELLER,76248
2022,"MANDIANT INC",0,0,2,0,54,8921,CA,MILPITAS,95035
2022,"MANDIANT INC",0,0,1,0,54,6308,CA,MILPITAS,95035
2022,"MANDO AMERICA CORPORATION",0,0,7,0,33,4493,AL,OPELIKA,36801
2022,"MANDUCA MANAGEMENT LLC",1,0,0,0,52,3178,NY,"NEW YORK",10022
2022,"MANGAN INC",0,0,1,0,54,9093,CA,"LONG BEACH",90810
2022,"MANGO INTERNATIONAL EDUCATION CORP",1,0,0,0,61,3289,VA,FAIRFAX,22032
2022,"MANGO TECHNOLOGIES INC D B A CLICK",2,0,3,0,54,0374,CA,"SAN DIEGO",92101
2022,"MANHATTAN ASSOCIATES INC",3,0,39,1,54,3424,GA,ATLANTA,30339
2022,"MANHATTAN COLLEGE",0,0,1,0,61,0468,NY,RIVERDALE,10471
2022,"MANHATTAN EMPLOYMENT SERVICES INC",1,0,0,0,56,9514,NY,"NEW YORK",10010
2022,"MANHATTAN PHYSICAL THERAPY",0,0,1,0,62,3143,NY,"NEW YORK",10016
2022,"MANISH SOMANI INC DBA AUBURN PHARM",1,0,0,0,44,8755,CA,BAKERSFIELD,93306
2022,"MANITOU EQUIPMENT AMERICA LLC",0,0,1,0,33,5151,WI,"WEST BEND",53095
2022,"MANJU SOFTWARE SOLUTIONS INC",2,0,0,0,54,6450,TX,MCKINNEY,75070
2022,"MANN HUMMEL PUROLATOR FILTERS LLC",0,0,1,0,42,3488,NC,FAYETTEVILLE,28306
2022,"MANNKIND CORPORATION",1,0,2,0,99,7736,CA,"THOUSAND OAKS",91362
2022,"MANPOWERGROUP GLOBAL INC",0,0,1,0,54,8293,WI,MILWAUKEE,53212
2022,"MANSAI CORPORATION",0,0,1,0,54,3329,MD,GREENBELT,20770
2022,"MANSKE DIECKMANN THOMPSON",1,0,0,0,54,6454,IL,CHICAGO,60640
2022,"MANTA RAY LABS INC",0,0,1,0,51,2296,MA,CAMBRIDGE,02139
2022,"MANTHAN SYSTEMS INC",1,0,0,1,54,7705,CA,"SAN FRANCISCO",94105
2022,"MANTIS INNOVATION",0,0,1,0,32,7651,CO,ENGLEWOOD,80111
2022,"MANTRA TELECOM INC",2,0,1,0,54,1172,TX,IRVING,75063
2022,"MANUFACTURERS BANK",0,0,3,0,52,1647,CA,"LOS ANGELES",90071
2022,"MAPBOX INC",0,0,4,0,54,2659,DC,WASHINGTON,20005
2022,"MAPFRE USA CORP",0,0,3,0,52,9931,MA,WEBSTER,01570
2022,"MAPLE GATE ANESTHESIOLOGISTS P C D",1,0,0,0,62,3772,NY,BUFFALO,14221
2022,"MAPLE SHADE DENTAL DUNLAP LLC",0,0,1,0,62,4459,IL,DUNLAP,61525
2022,"MAPLEBEAR INC D/B/A INSTACART",0,0,1,0,51,3335,CA,"SAN FRANCISCO",94102
2022,"MAPLEBEAR INC D/B/A INSTACART",5,1,34,1,51,3335,CA,"SAN FRANCISCO",94105
2022,"MAPLETREE US MANAGEMENT LLC",0,0,2,0,52,9504,NY,"NEW YORK",10018
2022,"MAQ LLC DBA MAQ SOFTWARE",4,0,0,0,54,5025,WA,REDMOND,98052
2022,"MAQIN LLC",0,1,0,0,53,8039,PA,"TURTLE CREEK",15145
2022,"MAQUET CARDIOVASCULAR LLC",0,0,1,0,33,4392,NJ,WAYNE,07470
2022,"MARADA INDUSTRIES INC DBA COSMA",0,0,1,0,33,7531,MI,"NEW HUDSON",48165
2022,"MARATHON PETROLEUM COMPANY LP",0,0,4,0,32,7655,TX,"SAN ANTONIO",78259
2022,"MARATHON PETROLEUM LOGISTICS SERVI",0,0,1,0,32,6417,TX,"SAN ANTONIO",78259
2022,"MARATHONSOFT LLC",0,2,0,0,54,2909,MA,HOPKINTON,01748
2022,"MARC A AMSILI DDS PA DBA OMNI DENT",0,0,1,0,62,0896,TX,AUSTIN,78750
2022,"MARCH FIRST SYSTEMS LLC",2,1,0,0,54,9377,CA,"SAN RAMON",94583
2022,"MARCIAL DENTAL PC",1,0,0,0,62,0277,NY,FLUSHING,11358
2022,"MARCO CAPITAL INC",0,0,1,0,52,4537,NY,"NEW YORK",10016
2022,"MARCOUX CPA PA",0,0,1,0,54,1270,FL,"FORT LAUDERDALE",33309
2022,"MARCUM LLP",1,0,2,1,54,6323,NY,"NEW YORK",10017
2022,"MARCUS BUCKINGHAM COMPANY",0,0,1,0,51,5326,NJ,ROSELAND,07068
2022,"MAREANA INC",0,0,1,0,51,6372,NJ,PRINCETON,08542
2022,"MAREL INC",0,0,1,0,42,4114,KS,"OVERLAND PARK",66214
2022,"MARGA INC",0,0,1,0,54,5027,NY,"NEW YORK",10003
2022,"MARGIN5 SOLUTIONS INC",0,0,1,0,54,8397,NJ,METUCHEN,08840
2022,"MARGINEDGE CO",1,0,0,0,54,5792,VA,FAIRFAX,22031
2022,"MARIEKE CONSULTING INC",0,0,1,0,54,6695,VA,ARLINGTON,22207
2022,"MARIMBA AUTO LLC",1,0,0,0,33,8363,MI,CANTON,48188
2022,"MARIN SOFTWARE INCORPORATED",0,0,2,0,51,7180,CA,"SAN FRANCISCO",94105
2022,"MARINE BIOLOGICAL LABORATORY",2,0,1,0,54,4690,MA,"WOODS HOLE",02543
2022,"MARINE DESIGN AND OPERATIONS INC",0,0,1,0,54,9082,NJ,COLONIA,07067
2022,"MARINER FINANCE LLC",0,0,1,0,52,3977,MD,NOTTINGHAM,21236
2022,"MARION COUNTY SCHOOL DIST",0,0,1,0,61,3078,SC,MARION,29571
2022,"MARITZ CONSULTING GROUP D/B/A LEDE",3,0,0,0,54,9297,MN,MINNETONKA,55343
2022,"MARK CAVAGNERO ASSOCIATES",1,0,0,0,54,9730,CA,"SAN FRANCISCO",94111
2022,"MARK CROSS LEATHERGOODS LLC",1,0,0,0,42,0244,NY,"NEW YORK",10013
2022,"MARK DAVID LEVINE M D PROFESSIONAL",0,0,3,0,62,4669,CA,SACRAMENTO,95834
2022,"MARK INFOTECH INC",1,0,0,0,54,9065,NJ,"E BRUNSWICK",08816
2022,"MARK INFOTECH INC",0,0,2,0,54,9065,NJ,"EAST BRUNSWICK",08816
2022,"MARK LOUDERMILK ARCHITECTURE PLLC",0,0,1,0,54,9945,NC,WILMINGTON,28401
2022,"MARK STEPHEN PRODUCTION LLC",0,0,1,0,54,7746,NY,"NEW YORK",10012
2022,"MARKEM-IMAJE CORPORATION",0,1,1,0,33,3170,NH,KEENE,03431
2022,"MARKET AMERICA INC",0,0,1,0,54,4094,NC,GREENSBORO,27409
2022,"MARKET FORCE INFORMATION LLC",0,0,0,1,54,5743,GA,"PEACHTREE CORNERS",30092
2022,"MARKET SCAN INFORMATION SYSTEMS IN",1,0,0,0,51,1383,CA,CAMARILLO,93012
